AAPL,ABNB,ADBE,ADP,AEP,AFRM,AI,ALGN,AMAT,AMD,AMGN,AMZN,ASML,AVGO,BE,BIIB,BILL,BKNG,BKR,BNTX,BRZE,CDW,CEG,CFLT,CHPT,CHTR,CMCSA,COIN,COST,CPNG,CPRT,CRM,CRWD,CSGP,CSX,CTAS,DASH,DDOG,DKNG,DLTR,DOCN,DT,DXCM,EA,EBAY,ENPH,ESTC,ETSY,EXAS,EXC,FANG,FAST,FOUR,FSLR,FTNT,GEHC,GILD,GLBE,GOOG,GOOGL,HOLX,HON,HOOD,IDXX,ILMN,INTC,ISRG,JD,KDP,KHC,KLAC,LCID,LRCX,LSCC,LULU,MAR,MASI,MCHP,MDB,MDLZ,MELI,META,MNST,MQ,MRNA,MRVL,MSFT,MTCH,MU,NET,NFLX,NOW,NVDA,ODFL,ON,ORCL,ORLY,PANW,PATH,PAYX,PCAR,PDD,PENN,PEP,PINS,PLTR,PLUG,PODD,PYPL,QCOM,QS,RBLX,REGN,RIVN,ROKU,ROST,RUN,SBUX,SE,SEDG,SKLZ,SNAP,SNOW,SOFI,SWKS,TEAM,TMUS,TSLA,TTD,TTWO,TXN,U,UPST,VRSK,VRTX,WBD,WDAY,WIX,XEL,ZBH,ZM,ZS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00694494476193667,-0.007205854783450476,0.01995388186688004,0.0016865295041038134,-0.016719289673581536,0.02329214587335864,0.08990094646058186,-0.0026611104720900758,0.03244789476432878,0.02729368796480309,0.014127750219241298,0.00010133363497333344,0.03647709370517255,0.013085301581122212,0.030515502235269006,0.015008211556716309,-0.024071213666736854,-0.0076434716404539345,-0.011530737726311663,-0.0326177348872329,0.011639336276162303,0.0022002040594567966,-0.013800698741980021,0.02020273208828114,0.02211142293274923,0.0009942306534453085,-0.006373850557656002,-0.15143200164647858,0.0004921798677468896,0.026353822330601278,0.010443299638004097,0.004973951311867223,0.009559436782083226,-0.0021237780060478963,-0.007450733789336392,-0.006649985716190247,0.019928691660386598,0.018708918879108728,-0.007409613127951413,-0.02313210542196479,0.02887158143319749,0.03223174475365456,-0.004357305368955701,0.025132151999929554,-0.00961217068364978,0.012340117658458605,0.018786696026673457,-0.00787158793798429,0.019139424732126688,-0.012170461897812604,-0.010448354145647811,-0.0017378687545525331,0.00043720441169851784,0.024953163545255404,0.032784567701804344,0.012493655058213286,0.012135254740110237,0.0489922061882276,0.01938490679843964,0.021343395230929558,-0.001272569230599125,-0.001283146863017432,-0.0411487320627151,0.007779674784382758,-0.0010595382367496245,0.0314931891331588,0.015084376320215623,0.03996973986372467,-0.016284103367566156,-0.004000676710881309,0.018036744721498854,0.03226084236551703,0.033579544101390205,0.026711289407711697,0.014674632630789207,-0.019988854783262094,0.0016066034053545167,0.02124479484646058,0.04147163021572312,-0.0023782263230481566,0.004137660608995784,0.022124767986869184,0.00039074842682112267,-0.061599129304765125,0.008333418732580039,0.051442638825502686,0.019529852569125428,0.012668000559524968,0.05306251179859879,0.048240328201542115,0.08623698613852326,0.015927454591354608,0.026949653535208448,-0.003998109077436052,0.026911962878964312,-0.0013660235623150602,-0.009426601997476193,0.015593642079575695,0.018931947018280944,0.007536499089182629,-0.007563507766237845,0.024440805311883553,-0.018973208442543226,-0.004884247220922576,0.005083572937254284,0.014510518909073905,0.023779148046664988,-0.011713254365184934,-0.024235315066922742,0.017715416789107232,0.003986680707599284,-0.018370719085582552,0.06550308527776784,0.031113626501840158,0.00412244340742795,-0.009596694362605985,-0.017430937592544868,-0.007087066397082112,0.07454009696407234,0.00695290564668215,0.017595698460823362,0.030305362376726947,0.03577501147178509,0.038805621012266464,0.017687403279927107,0.028183888609834805,-0.008118677735726028,0.0055821275337720674,0.03896155519613157,0.03393682479898217,0.02221079253667102,0.028161063309632778,-0.03828562502040834,-0.006140876784178118,0.022834635040196432,0.0013773765342625186,0.020144103038511493,0.050132158138722294,-0.013180870478176596,-0.003435162643185015,0.006379642249574561,0.033423732503501495
0.008271517444980772,-0.02849872376623142,0.016022686785034084,0.0023847668430380625,0.04218371248569518,0.03346770599651237,0.015151847657467266,-0.015465055058744936,-0.026826795669013886,-0.02350914788287815,0.020929088336447174,-0.005893146925693497,-0.025358017235153196,-0.004798403770288389,-0.001093414568026064,0.018161879037307233,-0.0424151800819735,-0.015653223512049064,0.01079083021084105,-0.009239573928808921,-0.006773158970288156,0.0031869478119119165,0.0005447238487928287,-0.05608950333082567,-0.0231281842993869,0.0051886046352280545,-0.0013911235292062897,0.022814658731404105,0.01527952950516269,0.04549281518262798,0.0028038283209087934,0.013880927142074574,-0.022550565862366166,0.019400577443910882,0.006035886922199055,0.007360711930011618,0.005951361540213085,-0.033165604886129574,0.014200750227986114,0.014147149143159522,-0.010195517270099354,-0.007130123816203638,-0.0035872444844424964,0.025440624034341643,0.004934444987636336,-0.04328641800368905,-0.013693946175801552,-0.029872212333037853,0.013212966180879072,0.026184886525273336,-0.009601262608370787,0.01076513087819996,-0.024484940750835228,0.004320088580062379,-0.004119117327232662,0.009857430182375016,0.015621351680072705,-0.017663517943822534,-0.0018839541324514543,-0.0015163289264817673,0.008495558445718495,0.006611940182817236,0.012753866830846691,0.014042272806117997,0.013960600355864026,0.011303530696793953,0.04772417049722578,0.0054753847149042025,0.02203629808689936,0.02010651604469434,-0.035978094043222976,0.0,-0.041989228447101165,-0.03581274851583771,0.0168260789963622,-0.021609473124294478,-0.00886843285830562,-0.03549492428187534,-0.015016598771783247,0.02701312672941048,-0.003590020284847801,0.008433073208763112,0.016370806171333085,-0.013908417132114808,0.009723730954131742,-0.02903602884075434,0.010425911659677713,0.012012085020610231,-0.0029387446959612037,-0.02682621970294494,0.024725409022760405,-0.01733558312599299,-0.015267993833449862,0.0,-0.03980880452168731,0.002616776895225199,0.011636881949010643,-0.012142097716416528,-0.03697281029302866,0.008859539221738917,0.0012883818688742869,-0.04610813331969379,0.011498498793975463,0.01939508732577721,-0.005083572937254379,-0.01572931600995626,-0.02288834395279397,-0.004246626073902111,0.01802825137065765,0.004901494860407734,0.0052910126285313965,0.031815563225143804,0.02199638693178282,-0.006586204037693235,-0.05195975100253782,-0.002955989963636571,0.017430937592544896,-0.0008132223020850126,-0.015537812755727572,-0.024373735703709355,0.005797158280759611,0.014815091941690952,-0.029161275691639624,-0.006944548526717969,-0.012278738461621723,-0.003725320968975056,0.001684954723743832,-0.009460894526444498,0.00431038693805571,0.005432945223263755,-0.004280513527075656,-0.015547066223370121,-0.04827485986756,0.026432142252354057,0.031142531665256636,-0.03715812958917579,0.012629964057782975,-0.02369511480259067,0.0347699582070407,0.008605617193484476,-0.002170318760258027,-0.005612712488648442
-0.012369551835880753,0.008431728064798681,-0.004838863604899857,0.0010732633860109316,-0.006079365214151344,-0.010705664842258166,0.006704819949743453,-0.002448381114088369,-0.005536920240887939,-0.013774851387164052,-0.005349841911510064,-0.0009175342309671865,-0.005388902321024611,-0.014774530786097908,-0.01377052828994241,-0.0001851365426845921,0.024396661137796243,0.00358656835229123,0.008843111152191014,-0.036540988003614494,-0.0019436179155457132,-0.0002088147260184099,0.0246128117820192,0.0009610985015139721,-0.01125337812876186,0.01274005231208935,0.013274690637202793,-0.08119823528398586,-0.0041477237625886084,-0.0013088682375589258,0.018036046883297827,0.006294017495749829,-0.0011409418243168955,0.010961417442548957,0.017544285125562952,0.009874244059044754,-0.012772781178469474,0.00550292768106392,0.0045019730476570435,0.009705974802300737,-0.008576359733279346,0.006622497968822916,0.017205876241440335,-0.003281889757453044,-0.0014074532459571788,-0.0008167202695749557,0.005067013968773048,-0.01860915421699557,0.008114258220483861,0.006933926487246552,0.024727523909764466,0.0009556755130505575,0.0025352063115896386,-0.004558011411056519,0.015594517086181566,-0.0010467853992575493,-0.005263681218873477,0.002054073500853432,-0.028693628696310636,-0.028669536946033258,0.00516346047917311,-0.0009038709134737915,-0.008097285266003972,0.007264803820035794,-0.00995850402389091,-0.006149693270080544,-0.015128310474277831,-0.012739040130287684,0.006574157725653935,0.010940279741250305,-0.0028033829616771204,-0.006123717736088092,-0.012607526645818315,-0.0037523091769601897,0.011955646659454975,0.00012749997858802544,0.003983277987710755,-0.023953308140716813,-0.02873115262062512,0.001736569804727185,0.003791410121242066,-0.015507257665477364,0.00565267457618451,0.08584360750595761,-0.01691046336786828,0.003402997784158593,-0.015046442592789604,0.0032286226108378733,-0.022654949171964096,-0.009579653280100558,-0.0022254978191353476,-0.0036796744655824562,-0.009304178209675301,0.015030606941649656,-0.027888169743792896,0.023913628737594474,0.010160879082645121,0.0051030923223471195,0.009993827408434436,0.0022025593059455764,0.014768977883218804,-0.03131262121609204,0.004633801437088871,0.0022310137743376114,0.021606904390849755,-0.01970505256363134,-0.04647754743572067,0.015229791093495667,-0.007881392762909528,-0.009341545933880703,-0.007947054163735354,-0.027072828165358092,0.0004996979441206914,-0.02302362838550593,0.04592892703045993,-0.006932342177113239,-0.0050293568032466944,0.0032487621751921976,0.010385320194388965,0.00024602388421860133,-0.01162802671208472,0.01545089536079948,-0.011491821190299442,0.003478343987639033,-0.016049320021389313,0.014754446740441697,0.009495958071215895,0.007325624786097459,-0.009140059086626885,-0.00969807141666918,-0.013798580180940455,-0.022892340769917516,0.014576440385813188,-0.007797193181766894,-0.01900970218506446,0.023995516196933308,-0.01204514990942943,0.008938473701160564,-0.003974279500490129,-0.0003173058485843325,-0.006830943190296977,-0.0005361712172740117
-0.003988320900791167,-0.011086613880726862,0.0006697475411769866,-0.0009801492169056757,0.004282039035431157,-0.07621767550829517,-0.042149572261587796,-0.0021595572809569898,-0.02099790626703262,-0.02144773400790964,0.0072385478774478285,-0.0081934405189327,-0.006761327606455491,-0.0034199271542561774,0.0033222325434088653,0.000999533645519039,0.016217378799586075,0.014568405585418508,0.011670345407838727,-0.004866177305874287,0.0016199335287624332,-0.030996438128246796,0.0031834591879310167,0.007178763640641319,-0.027113220141673337,-0.008127950299007826,0.001372791410174986,0.007963093403819161,-0.013163488443338351,-0.0032797792303757693,0.005211164331070614,0.005422873626583846,-0.021152194322380257,-0.007096359346294386,0.012444036330695426,0.006671894038637146,-0.014461334796058338,0.031953590100583754,-0.011293110147691774,0.02090027888119338,0.000573956473242746,-0.004580168532818143,-0.019575204257528372,-0.0052396032722285,0.006318139187281549,-0.011866056899579439,-0.001987544387694281,0.001714779020015094,-0.007963362297236128,0.007376447153929552,0.01658555391887862,0.005334486341155099,0.027326522136099873,-0.0006188498814715907,0.004522379784879981,0.00678489911460799,0.01731593937939285,-0.02879643655870688,-0.01663266010318795,-0.014055088394297234,-0.009846062467548765,-0.00037254402438935327,0.0069445210274590745,-0.001862428811773822,-0.018440971084639622,0.0037626080732819397,-0.012269610770856096,0.043533156852976033,0.0011389945072605365,-0.005455062631888259,-0.008080286752643741,-0.07524263549895652,-0.021798408163452365,-0.008550429860499633,0.00969372591276816,0.015211548765782798,-0.005372520455857841,0.003989319510495038,0.015450865021452787,0.006198219235892783,0.004144773729019626,-0.010705850433253979,-0.014143702897031006,0.0025673929907793006,-0.00968617939097396,-0.018614166582767995,-0.004169682372561667,-0.02092146218780619,-0.008566508501653306,0.006750799750723063,-0.012715477378969239,-0.005183697353609052,-0.0045711529163436244,-0.007381655278541489,0.011301048362645777,-0.0032224168552148955,0.011906262557043207,-0.00923591476709914,-0.020088540485244444,-0.0009169896634649062,0.012606958927874081,0.01605343165918033,-0.008212917032025716,-0.0003344478332778575,-0.044808061713262064,-0.004987536766390735,-0.030305411084514525,-0.011625387623783156,-0.008219332016764468,-0.01845392824186195,-0.003997368454575463,-0.00998586493339835,0.007964142954071588,-0.02664797006587558,-0.035978621356812054,0.024637027406599926,-0.017519490455923416,0.0006077719733463995,-0.018062166084561848,-0.02414814875753383,-0.045870456911527115,-0.05966676086983765,-0.0011861789724520722,-0.02995819998064001,0.0016783856151391203,0.0017404614460997834,-0.007743481864134665,-0.013753472002494866,-0.02810409788691637,-0.012299645580423088,0.002482010148694886,-0.011825972866117767,-0.010719883968033275,0.013139268781132528,0.015376995934604634,0.009715509531864602,0.008098918543776333,-0.023515473938129583,0.0016832918070254627,0.0030169166631217204,-0.0004375870416748393,-0.014586993083434694
0.019597638835168154,0.01860639385037263,0.015308074481482543,0.026496360715112972,0.01307059870321809,0.10324632176815138,0.06315380641944018,0.003008940651715675,0.029208414134115863,0.01605068633873872,0.010635897901542435,0.03048493870739539,0.029890815675610614,0.0012798301593301715,0.04907967132430645,0.013817181192807833,0.030187351006500888,0.01041661858634588,0.021166722484834137,-0.00024392226122485857,0.021141077633687864,0.013257975083951193,0.004887938942109554,0.04293707148245943,0.05850826546615421,0.011995779689723728,0.013624032031178254,0.03522262294422447,0.008387548084811366,0.029137691258580522,0.012640335416978779,0.022318082529527886,0.00743503032719337,0.011946127687027243,0.016354588496380367,0.0473689717192572,0.013793316821753972,0.005447927958743742,0.06857635240004853,0.0020450152432810735,0.017352181405122215,0.030392873719857105,0.0012292511021833447,0.009864768051895826,0.017572993404133545,0.052493962420911554,0.01561268009205094,0.024539384533845913,0.012294003200698844,0.00805192293712088,0.015787526180799035,0.006439327233572419,0.02927739289810574,0.025109517367767255,0.008366967617956167,0.02997541441803675,0.003944314221658024,0.050113469829040115,0.005313288678015385,0.0035571071705217915,0.004682601988375742,0.006101085056992711,0.04840565585034014,-0.0010658759844183593,0.037584403101415656,0.07337607481236119,0.005077428254112154,-0.008944647176677145,0.004259712401279132,0.007266939256893973,0.037403771457078065,0.019672765598704928,0.06130835729605739,0.042894122637390286,0.11969950994995675,0.019620070038429315,0.020921830239007115,0.03793068731369714,0.01609012214025857,0.01114622757683811,0.02324169886975122,0.023004384743666013,0.01060256778998396,0.01778952431691799,0.01271493441958667,0.054132263443493804,0.019002206798311994,-0.008263007522253514,0.06939769119283103,0.010742387568822488,0.02596432700468029,0.02157960894092549,0.021501289854182575,-0.0019595634146254625,0.04271754244627202,0.008533311720263132,0.0038893686011515468,0.00746841411558178,0.04827662572156388,0.0626843287587289,0.00707400071482038,0.000274595374133673,0.03280140022719471,0.006887142788094375,-0.012748584796397285,0.027128699873508612,0.05881303958854516,0.005158650140599796,0.02015329828900269,0.03043687513526904,0.03154009809598823,0.027340847295791434,-0.009257052738014557,0.094187196043099,0.053180973378898544,-0.006517386435879953,0.06082573737268467,0.019063663279790914,0.045552045902406725,0.04964692368668544,0.047817828912186486,-0.025642493324125777,0.019466652942797914,0.028220540345670113,0.027680382751802884,0.02311103946181577,0.0071179683048463145,0.0244876221590413,0.02710190350789476,0.009646058010357696,0.019803725112129827,0.05232015682668805,0.056131457073477165,0.013547131670518775,0.0031554003129593672,0.012354330705997842,0.04419045737136118,0.019844606282036534,0.01728102710809122,0.004745445735027278,0.02961259308215506,0.0040732978198140795
0.009841299051359649,0.028872054423040524,0.007200489006175933,-0.0018662297164613473,0.0036559386410367945,-0.007648213516381089,0.06157511493872829,0.018251209366005362,0.018681308142730675,0.018456996335830925,0.0019482385989114885,0.017305747097592427,0.026292726485681612,0.013103250105563988,0.028536268239897626,0.004079093274129155,0.03008638170769985,0.014663845731186249,0.02038023852210095,-0.0032581402479270327,0.0015835678593874058,0.009355768373019348,0.012312063042486573,0.03721567997877171,0.011893073087653486,-0.0018890717212890124,0.005398183221165302,-0.017612062380785113,0.001241945986930715,0.0019126389688250635,-0.007592194038682823,-0.0002035189141958165,0.01622563576237145,-0.0008799877118939762,-0.003046028908582936,0.005339014728420773,0.03157115511069307,-0.002793837697400616,0.0026475650336661655,-0.008063414829239217,0.03709254961536716,0.0009891424368729423,0.0038535906878527267,-0.0007555531219032097,0.006396973515223712,0.006451355742644045,-0.0012472107598776425,0.010256505951601836,-0.012746644153069859,0.007264026115188729,0.0038335110858306693,-0.0028358221760363417,0.02584195655077914,-0.009471219775603166,0.015311890600811678,0.03594374030654006,0.0019661827576024212,0.0030084677664808123,-0.0057081371628876915,-0.004943668795057914,0.01628092413643387,0.0002643942652437483,0.03879793165368287,0.012087742151169204,0.014442808158632496,0.017922183833694566,0.002151172193723818,0.075286788022698,0.001139319857889871,0.004386750751546629,0.027857372912705836,-0.01044399921039922,0.029817774734085603,0.009569467318275819,-0.008204437959148754,0.0033250178104877676,0.01268229993350971,0.023343605804674334,0.007058784215380293,-0.005803656515271548,0.03365119022574691,0.012052487019276796,0.0064984965348910025,0.04674893568768398,-0.009181812987906166,0.012798213001038564,0.012540662441996836,-0.04064108663374258,-0.007107239848806049,0.031381880294481225,0.019091932474280596,0.002710479801408143,0.014678293337908157,0.00670679100279457,0.024243599598162115,-0.0012147077263484714,0.011257394186139962,0.0071547632456252196,0.007824359502500489,-0.021693658245717725,-0.0019369233816994048,0.047966351353465476,0.003117970767874952,0.0008851221235548902,-0.006056030884031331,-0.00855236110667575,0.019749319594339225,0.012639537554133959,0.0028268755407362747,0.01829840385210494,0.0,0.002322395146439209,-0.009626778724037496,0.011173290180334477,-0.03648936544003059,0.006420350679654607,0.011203157617878323,0.006932728859846844,0.01231291181511541,0.013912486351000786,0.040043489590718497,0.011987245148832265,0.033268395362901756,-0.0052310860973346284,0.007185591331101738,0.010642375210376772,0.005270734937529568,0.0071949836717746535,0.004169104669006035,-0.0006859456064098454,0.017521440977212893,0.0037562144531075106,0.032226191464517814,0.003725018149135855,-0.00664110548282227,0.012877204886851012,0.009038490043261875,0.00920417414273958,0.005545417485289885,0.00015774707121442983,0.02019141013017199,0.01363742905382422
0.015522917537594508,0.01718870553120476,0.009045120826588201,0.01420441881119428,0.006173378078747263,0.07841732502248211,0.19473069333988147,0.06903778812476173,0.005879035424269388,0.0013273255633710216,0.001034653919288261,0.012567761597929928,0.005938083642424027,0.012217029326692068,0.01925090213074764,0.010485286160641582,0.05770957814905556,0.01621042276225479,0.00381876421648552,0.016185511584901967,0.08982911244107648,0.025042996237787423,0.021633570767574727,0.05772067548542562,0.031040290247009713,0.024227822707883824,0.020251165068983216,0.05178407241162233,0.010907096748704173,0.01892802203423625,0.023270882633443585,0.0160454990329603,0.04119843068477788,0.01021902247975016,0.01480507252503817,-0.010663150157294682,0.028404695543166505,0.06760772414205843,0.023518238773652066,0.019271981235351707,0.062413276488550114,0.044473258904201375,0.015439622907336383,0.011271410752362286,0.01042142989379189,0.02411376360316871,0.03175986469198644,0.023171297414653232,0.023123211580247636,0.010559214042148142,0.013930769662275619,0.020982362557312402,0.0388724788628382,0.01940543046191657,0.009828483780606911,-0.0013400198398797847,0.018489536159231684,0.0730345535336202,0.026107110156637945,0.027760621515361933,0.0024813530353028704,0.010519848621035987,0.02608389913562445,0.013143912641607159,0.031849992880697786,0.017912692948222203,0.01645753400495246,-0.011553071158938616,0.0042606629757488855,-0.004386750751546491,0.007897271876972228,0.05365277252022916,-0.002336436177818027,0.010526412986987603,0.0168913749521215,0.02050500603347268,0.033053577621831934,0.012007873294622275,0.0627555906739651,0.002009709367855217,0.039666928792365844,0.019534706373440125,0.02854647628674104,0.09399820487538729,0.04080028590466856,0.0011553440665975688,0.014851518175931229,0.02052699134989641,-0.04456722368111793,0.04562456703992913,0.020617532029117955,0.05550158379124716,0.014286042291279433,0.021440741746330292,0.005970140902990149,0.026278663859342476,0.008849650923600001,0.031377306321535306,0.051413142567155526,0.009205246238487137,0.013616922492754757,-0.007089446805538588,0.025611780814994718,0.008096552909878362,0.03469851153569848,0.03614853835024012,0.04092867828246515,0.006542507560462798,0.020622012189279674,0.0014118405529619659,0.05658332285541441,0.04246293343707293,0.01245437928010778,0.07232065849928265,0.06593726304405682,0.02867432100371174,0.06669133533005131,0.027356328103385317,-0.0008084506126117265,0.026402457939912916,0.10292764097945122,0.027126454628088315,0.08223249504164305,0.05938986463977469,0.005609903243357882,0.06380269374097969,0.0018657378633431952,0.060504162532241994,0.013553921458097275,0.022977879149355257,0.009561073960071961,0.10044040899843587,0.11315254055418507,0.0047021357420961325,0.009278971000161717,0.01669487814686883,0.031926715178660796,0.03829929290899261,0.007889835055034475,0.019066131838960384,0.024679007583045663,0.040258661201275525
0.007672116798388064,-0.023917209639243417,-0.013822177526125409,-0.026489751559202045,-0.0009894558551647404,0.0017730061131635139,0.008896833392733734,-0.020530157136523935,-0.004160759532005601,-0.014904984571684652,0.011065692548881585,-0.008556175035560798,-0.009921290949843696,0.0014486971835204142,0.011474286097238376,-0.0024848400255817965,-0.020922311391509605,0.004806790906803057,0.03573644133011683,0.03904470066990107,0.030482340371373994,-0.0061763769723448,-0.024240445770252354,-0.03595229241785404,-0.015399712505926942,-0.003922545563420407,0.0026342049112413573,-0.06039339276171743,0.0003219088757057522,0.004365438519236486,0.0035835763094618687,-0.016605134261586895,-0.005186027191623018,-0.0011626484944785064,-0.0030105001039181013,-0.003941480388618341,0.0059607588791576556,-0.027769948400845613,-0.01666703592721668,0.03059637410936063,-0.018032352435881218,-0.0011827142126556052,-0.00812382351203935,0.007444221398817005,-0.0020304931923308513,-0.03720634820559196,-0.020943186743214992,-0.028055413305107933,-0.015905199377139103,-0.0019118329490342765,0.0662617999342151,-0.0020412830822522346,-0.01194442201359372,-0.04230774572339993,-0.0022595705881284455,-0.0026856261295186462,0.0032490098518404642,-0.015004956285615285,0.008711848768359252,0.006054982060078669,-0.0014880349731808994,0.01123831029567051,0.005136137644147633,-0.02185359688997862,-0.010938996448405007,0.006711537015753195,-0.007622836288708537,-0.03453807524811222,0.003112919157737348,0.0046439941569723225,-0.00045101614196546835,-0.017566342696492408,-0.01637500260730034,-0.0005237292872471098,0.008775439989059509,-0.00956109570758133,-0.00027091452423840017,-0.012853968312799408,-0.027176176815148875,0.007146130147857136,-0.0033590819458172863,0.005317530687085341,-0.007993285237154066,-0.03111369716148012,0.03769687989832696,-0.03167425464831345,-0.003718355592579844,0.0015617542535869037,-0.012171827835044457,-0.007815076272418675,0.008071964420736827,-0.0004950185626302753,0.006745253572709589,-0.019643780033822247,-0.014438037562507333,0.010704366031121113,0.022098494813706765,-0.017219622079489873,-0.009728264525322333,-0.028861556639091072,-0.00218836347943919,-0.014064252032017128,-0.012894619021099564,0.0010963014441994164,0.01744862654859979,-0.008318490646483363,-0.05255152840190752,-0.00037627820915617596,-0.008596157587180915,-0.022512085712790432,-0.01975370896602165,0.03151242504678659,0.005485935960591312,-0.016281701739922595,-0.0016726319017434169,0.023282865524391728,-0.009474044445978302,0.006890738032407841,0.01456694477628362,-0.01873004828266681,0.006722708199054913,0.00267258361538215,-0.028198610844080742,-0.006611587818517931,-0.005013512018372051,-0.043278711250057715,0.01316896915047464,-0.06311918518816903,-0.007415388134639458,-0.005126282046387753,-0.009995568203194407,-0.008357902581097712,0.0279260966153217,-0.0014605458267702043,0.003991070423522869,-0.01939211247073153,-0.010562013108457481,-0.015347678663841867,0.0011853253502865332,-0.009019104841689702,-0.0023049047594975577,-0.03421741773093955
-0.0032547827539266957,-0.025009639811502102,0.013251131401901813,-0.012858560682322712,0.002965810016519216,-0.04344570431417005,-0.30565578251768527,-0.001528584799839234,-0.01814940525533486,-0.007171415767519757,0.012561951862551593,0.014925585099441625,-0.007909440202467954,-0.012624801356080802,-0.05663337411093005,-0.007564401518524877,0.006522906526245863,-0.010129304902852385,-0.022313516312752458,-0.028662854993871834,-0.0019660080963632936,-0.023084213938459972,-0.007861649510814132,-0.01431383939852398,-0.02853121802882563,-0.022973186693637612,0.0013246056713731187,-0.016964333617163155,0.0014074295470904257,0.014824223129721703,0.0025139915337088065,0.003606903624282578,0.0022676397153024346,-0.010965824290925921,-0.011455598715610804,-0.012994642237179832,-0.009428078634364968,-0.019287668347848633,0.0020985845738685665,0.005927972232482539,0.005443929979346433,-0.0014211602170905412,0.003465020191016969,0.03155287808562394,0.0011287628271285817,-0.00029625718473688456,-0.009035443505454011,0.012758898985116281,-0.01160432957628743,0.0011953365966019295,-0.019435624087858778,-0.015350513055726366,-0.025557463567971755,-0.0016801775280342855,-0.005140566824013053,-0.0026925762420545616,-0.013546335188698985,0.003144668656543143,0.001999789715153629,0.003443799153588607,0.002602704337164076,-0.012180705342779975,0.0,-0.010808874045693558,0.0008690985521256016,0.00636443958970657,0.004643515040595561,-0.01329559333262041,-0.0008480597835074084,-0.006196681765061398,-0.01550851183832976,0.0,-0.03357691294523418,-0.025680509540577587,-0.0016344490657912874,-0.00048660666335981575,-0.012490323168170558,-0.013020943830979641,0.004617537469636085,0.0042630136889452944,-0.008977166399503404,0.007714001772784438,-0.007869667315988786,-0.004524890448971678,-0.018734671084412916,-0.03567020236059874,-0.00017414639621068383,-0.03763032640318693,-0.0400465018442833,0.0008169143028095079,-0.004402691357183985,0.024582823367430087,-0.01847813667539194,-0.016563045208573098,-0.03320484933397008,0.0008514499848155703,-0.004052230909809923,0.0011707895551860668,-0.006345490156005207,-0.01292789600522287,-0.03114823538925733,-0.022157073196788758,-0.003421158991090068,-0.003567847116222384,0.008254112684502867,-0.003586343602665399,-0.049779859311981485,0.00335031960889015,-0.00039861524528024474,-0.019754463674145715,-0.0037477478240402484,-0.0028043865796476305,-0.004974845488323495,0.009800834668028533,0.006220207515245938,-0.0009209717061316304,0.00150191204727855,-0.008139983176220285,-0.0020517538955945984,-0.018745925777355982,-0.018597265887783876,-0.021583551304021554,0.03556012827625185,-0.023491070537666553,-0.0288645682774359,0.015556787790490635,-0.0030709113856183003,-0.011307735857578558,0.001982861615873292,0.024550785153458713,-0.020628452648615948,0.007741175495506979,-0.01666193801114324,-0.005180904102696311,-0.006056215560270476,0.02269785016281547,-0.008698430687899099,0.01544781900564572,0.013679605872316007,-0.0009374471143312301,-0.0004072877633391794,-0.021396450739586126
